district_code,district_name,state_code,state_name,complex_code,court_name,est_code,cino,case_no,fil_no,fil_year,reg_no,reg_year,type_name,date_of_decision,date_of_filing,dt_regis,disp_name,disp_nature
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010026692018,203400001082018,1886,2018,108,2018,SC,2019-04-19,2018-06-15,2018-06-15,Disposed of being fully satisfied,48
15,Fatehabad,14,Haryana,102,"Criminal Courts, Fatehabad",HRFT03,HRFT030010722019,203600001702019,1070,2019,170,2019,CHI,2019-07-22,2019-04-18,2019-04-18,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"Criminal Courts, Fatehabad",HRFT03,HRFT030004342020,202300000152020,433,2020,15,2020,JJB,2020-03-16,2020-02-05,2020-02-05,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010032562016,203400001302016,2174,2016,130,2016,SC,2017-10-12,2016-09-02,2016-09-07,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"Criminal Courts, Fatehabad",HRFT03,HRFT030023532015,204700002862015,2358,2015,286,2015,REMP,2015-05-21,2015-05-02,2015-05-02,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010015192018,204700000602018,1118,2018,60,2018,REMP,2018-05-28,2018-03-22,2018-03-23,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010013702017,204700000692017,876,2017,69,2017,REMP,2017-04-21,2017-03-28,2017-03-28,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010027672017,204700001562017,1858,2017,156,2017,REMP,2017-08-18,2017-07-04,2017-07-06,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010049252017,204700002462017,3459,2017,246,2017,REMP,2017-12-12,2017-10-30,2017-10-31,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010001562018,204700000082018,108,2018,8,2018,REMP,2018-01-17,2018-01-09,2018-01-09,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"Criminal Courts, Fatehabad",HRFT03,HRFT030084822015,203600009992015,8495,2015,999,2015,CHI,2016-03-29,2015-12-24,2015-12-24,CONSIGNED AFTER PROCEEDING U/S 299 CR.P.C,38
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010049702016,204700003522016,3373,2016,352,2016,REMP,2017-01-23,2016-11-29,2016-12-09,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010052742016,204700003672016,3508,2016,367,2016,REMP,2017-01-25,2016-12-13,2016-12-14,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010033502017,204700001922017,2336,2017,192,2017,REMP,2017-09-15,2017-07-26,2017-08-03,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010035872017,204700002012017,2462,2017,201,2017,REMP,2017-10-03,2017-08-11,2017-08-16,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010048112017,204700002422017,3404,2017,242,2017,REMP,2017-12-20,2017-10-24,2017-10-25,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"Criminal Courts, Fatehabad",HRFT03,HRFT030077222016,204700008262016,7734,2016,826,2016,REMP,2017-02-01,2016-11-18,2016-11-18,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010014412019,204700000552019,1154,2019,55,2019,REMP,2019-03-25,2019-02-25,2019-02-25,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010020932018,204700000862018,1496,2018,86,2018,REMP,2018-08-29,2018-04-30,2018-04-30,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010064372018,204700003562018,4791,2018,356,2018,REMP,2019-01-17,2018-12-18,2018-12-19,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010046882018,204700002772018,3333,2018,277,2018,REMP,2018-11-30,2018-10-09,2018-10-12,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010007182016,204700000502016,432,2016,50,2016,REMP,2016-04-01,2016-03-04,2016-03-05,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010043092016,204700003072016,2819,2016,307,2016,REMP,2016-11-30,2016-10-29,2016-11-02,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010029042019,204700001332019,2110,2019,133,2019,REMP,2019-06-27,2019-05-16,2019-05-17,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"Criminal Courts, Fatehabad",HRFT03,HRFT030064922017,204700006732017,6491,2017,673,2017,REMP,2017-11-13,2017-10-12,2017-10-13,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010014122018,202400001142018,1023,2018,114,2018,CRM,2018-03-30,2018-03-21,2018-03-21,Disposed of being fully satisfied,48
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010029382018,204700001532018,2056,2018,153,2018,REMP,2018-08-14,2018-07-13,2018-07-18,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010061752019,204700003492019,4077,2019,349,2019,REMP,2019-11-30,2019-09-10,2019-09-10,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010031052018,204700001612018,2142,2018,161,2018,REMP,2018-09-11,2018-07-24,2018-07-25,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010033822018,204700001952018,2321,2018,195,2018,REMP,2018-10-22,2018-08-14,2018-08-20,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"Criminal Courts, Fatehabad",HRFT03,HRFT030050482018,202300000762018,5042,2018,76,2018,JJB,2019-09-09,2018-11-26,2018-11-26,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010017412018,204700000722018,1255,2018,72,2018,REMP,2018-05-23,2018-04-06,2018-04-11,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010025982018,202400001822018,1818,2018,182,2018,CRM,2018-12-20,2018-06-07,2018-06-07,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010013352018,204700000552018,968,2018,55,2018,REMP,2018-05-28,2018-03-16,2018-03-17,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010056612017,204700002832017,3967,2017,283,2017,REMP,2018-01-30,2017-12-18,2017-12-18,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010033492017,204700001902017,2335,2017,190,2017,REMP,2017-09-14,2017-07-26,2017-08-03,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010064992018,204700003602018,4844,2018,360,2018,REMP,2019-01-17,2018-12-19,2018-12-20,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010011472017,204700000702017,712,2017,70,2017,REMP,2017-04-12,2017-03-17,2017-03-29,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,2,"Criminal Courts, Ratia",HRFTA1,HRFTA10009052015,204700001082015,905,2015,108,2015,REMP,2015-07-27,2015-07-02,2015-07-04,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010063172018,204700003502018,4701,2018,350,2018,REMP,2019-01-18,2018-12-13,2018-12-14,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"Criminal Courts, Fatehabad",HRFT03,HRFT030017972018,204700002582018,1796,2018,258,2018,REMP,2018-04-20,2018-04-20,2018-04-20,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010031812018,204700001712018,2187,2018,171,2018,REMP,2018-09-20,2018-07-30,2018-07-31,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010002512019,204700000102019,212,2019,10,2019,REMP,2019-02-06,2019-01-09,2019-01-09,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010020302016,204700001382016,1321,2016,138,2016,REMP,2016-07-05,2016-06-22,2016-06-22,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010028262018,204700001362018,1987,2018,136,2018,REMP,2018-10-23,2018-07-06,2018-07-07,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010044402019,204700002482019,3130,2019,248,2019,REMP,2019-09-04,2019-07-29,2019-07-30,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010035132018,204700002042018,2401,2018,204,2018,REMP,2018-10-22,2018-08-24,2018-08-27,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010021692018,204700000882018,1545,2018,88,2018,REMP,2018-06-15,2018-05-04,2018-05-04,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010053692017,204700002732017,3733,2017,273,2017,REMP,2018-01-05,2017-12-05,2017-12-05,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010044362017,204700002202017,3163,2017,220,2017,REMP,2017-11-14,2017-09-21,2017-09-22,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010023412018,204700001032018,1653,2018,103,2018,REMP,2018-07-05,2018-05-18,2018-05-22,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010013942017,204700000712017,893,2017,71,2017,REMP,2017-04-12,2017-03-29,2017-03-30,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010021462016,204700001672016,1398,2016,167,2016,REMP,2016-07-29,2016-07-05,2016-07-16,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010027902016,204700002052016,1851,2016,205,2016,REMP,2016-09-06,2016-08-09,2016-08-09,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010013222020,204700000582020,931,2020,58,2020,REMP,2020-03-17,2020-03-03,2020-03-03,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010028392017,204700001582017,1925,2017,158,2017,REMP,2017-09-01,2017-07-05,2017-07-06,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"Criminal Courts, Fatehabad",HRFT03,HRFT030014092018,204700001852018,1408,2018,185,2018,REMP,2018-03-20,2018-03-20,2018-03-20,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010051912016,204700003552016,3460,2016,355,2016,REMP,2017-01-10,2016-12-08,2016-12-13,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010057742018,203400002152018,4246,2018,215,2018,SC,2019-01-21,2018-11-26,2018-11-26,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010049052016,204700003422016,3329,2016,342,2016,REMP,2017-01-13,2016-11-23,2016-12-02,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010028462018,204700001392018,1999,2018,139,2018,REMP,2018-08-20,2018-07-07,2018-07-11,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010036382019,204700001822019,2584,2019,182,2019,REMP,2019-08-09,2019-06-28,2019-06-28,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010025752018,204700001162018,1795,2018,116,2018,REMP,2018-07-03,2018-06-05,2018-06-07,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010000602018,204700000052018,36,2018,5,2018,REMP,2018-03-15,2018-01-04,2018-01-04,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010051372017,204700002572017,3591,2017,257,2017,REMP,2017-11-18,2017-11-15,2017-11-16,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"Criminal Courts, Fatehabad",HRFT03,HRFT030008402018,204700001112018,840,2018,111,2018,REMP,2018-03-06,2018-02-14,2018-02-14,TRANSFER,1
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010017052018,204700000762018,1232,2018,76,2018,REMP,2018-04-27,2018-04-04,2018-04-13,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010022092017,204700001172017,1450,2017,117,2017,REMP,2017-05-31,2017-05-16,2017-05-18,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010044872017,204700002212017,3193,2017,221,2017,REMP,2017-11-21,2017-09-26,2017-09-26,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010032352019,204700001392019,2315,2019,139,2019,REMP,2019-06-14,2019-05-29,2019-05-31,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010010582018,204700000402018,770,2018,40,2018,REMP,2018-03-12,2018-02-26,2018-02-26,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010056872018,204700003132018,4167,2018,313,2018,REMP,2018-12-20,2018-11-21,2018-11-21,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010046472017,204700002332017,3311,2017,233,2017,REMP,2017-11-22,2017-10-11,2017-10-12,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"Criminal Courts, Fatehabad",HRFT03,HRFT030066012016,204700006802016,6613,2016,680,2016,REMP,2016-11-25,2016-09-26,2016-09-26,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"Criminal Courts, Fatehabad",HRFT03,HRFT030055722017,204700005482017,5571,2017,548,2017,REMP,2017-10-28,2017-08-25,2017-08-25,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"Criminal Courts, Fatehabad",HRFT03,HRFT030022932018,204700003332018,2291,2018,333,2018,REMP,2018-07-09,2018-05-22,2018-05-22,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010043542018,204700002632018,3081,2018,263,2018,REMP,2018-10-31,2018-09-26,2018-10-04,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010021552018,204700000872018,1535,2018,87,2018,REMP,2018-06-01,2018-05-04,2018-05-04,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010036162019,204700001772019,2562,2019,177,2019,REMP,2019-10-18,2019-06-26,2019-06-26,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010047482017,204700002382017,3360,2017,238,2017,REMP,2017-12-01,2017-10-17,2017-10-21,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010035082019,204700001602019,2455,2019,160,2019,REMP,2019-06-24,2019-06-13,2019-06-13,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"Criminal Courts, Fatehabad",HRFT03,HRFT030002012020,202300000042020,201,2020,4,2020,JJB,2020-03-16,2020-01-15,2020-01-15,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010004812019,203400000072019,395,2019,7,2019,SC,2019-02-08,2019-01-16,2019-01-16,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010035282019,204700001622019,2475,2019,162,2019,REMP,2019-08-08,2019-06-14,2019-06-14,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010023982016,204700001682016,1563,2016,168,2016,REMP,2016-08-16,2016-07-18,2016-07-19,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010043342016,204700003092016,2838,2016,309,2016,REMP,2016-12-16,2016-11-01,2016-11-04,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010054672018,202500013032018,3995,2018,1303,2018,BA,2018-11-14,2018-11-13,2018-11-13,AWARD PASSED,20
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010036172019,204700001782019,2563,2019,178,2019,REMP,2019-07-23,2019-06-26,2019-06-26,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010039682017,204700002092017,2771,2017,209,2017,REMP,2017-09-26,2017-09-05,2017-09-11,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010004892018,202400000362018,334,2018,36,2018,CRM,2018-02-12,2018-01-24,2018-01-24,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010012922018,204700000512018,934,2018,51,2018,REMP,2018-04-17,2018-03-14,2018-03-17,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"Criminal Courts, Fatehabad",HRFT03,HRFT030031682015,204700003782015,3171,2015,378,2015,REMP,2015-07-29,2015-06-05,2015-06-05,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010050452016,204700003682016,3436,2016,368,2016,REMP,2017-01-13,2016-12-06,2016-12-16,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010022802018,202400001582018,1620,2018,158,2018,CRM,2018-05-24,2018-05-14,2018-05-15,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010041612019,204700002212019,2943,2019,221,2019,REMP,2019-09-25,2019-07-19,2019-07-19,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010006782020,204700000302020,471,2020,30,2020,REMP,2020-03-13,2020-02-01,2020-02-01,Disposed of being fully satisfied,48
15,Fatehabad,14,Haryana,2,"Criminal Courts, Ratia",HRFTA1,HRFTA10000772016,204700000062016,77,2016,6,2016,REMP,2016-01-29,2016-01-12,2016-01-12,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010041802018,204700002462018,2927,2018,246,2018,REMP,2018-11-19,2018-09-20,2018-09-21,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010036472018,202400002522018,2483,2018,252,2018,CRM,2019-12-18,2018-09-01,2018-09-01,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010057502017,204700002912017,4021,2017,291,2017,REMP,2018-03-01,2017-12-21,2017-12-21,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010034072019,204700001502019,2373,2019,150,2019,REMP,2019-07-17,2019-06-04,2019-06-06,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010012912018,204700000502018,933,2018,50,2018,REMP,2018-03-30,2018-03-14,2018-03-16,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010052322017,204700002612017,3655,2017,261,2017,REMP,2018-01-17,2017-11-22,2017-11-22,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010056662017,204700002842017,3968,2017,284,2017,REMP,2018-02-12,2017-12-18,2017-12-19,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010024602018,204700001132018,1732,2018,113,2018,REMP,2018-06-11,2018-05-28,2018-05-29,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010038702019,204700001982019,2733,2019,198,2019,REMP,2019-08-30,2019-07-09,2019-07-09,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010008452018,204700000322018,599,2018,32,2018,REMP,2018-04-06,2018-02-15,2018-02-16,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010022902019,204700001062019,1738,2019,106,2019,REMP,2019-07-25,2019-04-10,2019-04-18,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010047282017,204700002352017,3346,2017,235,2017,REMP,2017-12-11,2017-10-16,2017-10-16,DISPOSED OF WITH DIRECTIONS,36
