state_name,district_name,court_name,est_code,updated_type_name,updated_disp_name,disp_nature,fil_year,reg_year_date,decision_year,age_interval,total_cases
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Quashed,17,2018,2018,2019,one to two years,2
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Rejected,36,2017,2017,2018,three to six months,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Rejected,36,2018,2018,2018,less than one month,2
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Remand back,9,2016,2016,2016,less than one month,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Transferred,64,2017,2017,2018,one to two years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Transferred,64,2017,2017,2018,six months to one year,2
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Transferred,64,2017,2017,2018,three to six months,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Transferred,64,2018,2018,2019,less than one month,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Transferred,64,2019,2019,2019,less than one month,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Transferred,64,2019,2019,2019,one to three months,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Untraced,46,2018,2018,2019,one to two years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Untraced,46,2019,2019,2019,six months to one year,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),NA,0,2013,2013,NA,six to seven years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),NA,0,2014,2014,NA,five to six years,16
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),NA,0,2014,2014,NA,six to seven years,3
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),NA,0,2015,2015,NA,five to six years,9
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),NA,0,2015,2015,NA,four to five years,34
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),NA,0,2016,2016,NA,four to five years,18
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),NA,0,2016,2016,NA,three to four years,50
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),NA,0,2016,2017,NA,three to four years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),NA,0,2017,2016,NA,three to four years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),NA,0,2017,2017,NA,three to four years,24
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),NA,0,2017,2017,NA,two to three years,85
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),NA,0,2017,2018,NA,two to three years,2
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),NA,0,2018,2018,NA,one to two years,185
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),NA,0,2018,2018,NA,two to three years,36
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),NA,0,2019,2019,NA,one to two years,39
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),NA,0,2019,2019,NA,six months to one year,112
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),NA,0,2019,2019,NA,three to six months,45
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),NA,0,2019,2020,NA,one to three months,4
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),NA,0,2020,2020,NA,less than one month,2
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),NA,0,2020,2020,NA,one to three months,20
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Abated,5,2013,2013,2019,five to six years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Abated,5,2014,2014,2014,three to six months,2
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Abated,5,2014,2014,2018,four to five years,2
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Abated,5,2015,2015,2018,two to three years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Abated,5,2016,2016,2016,three to six months,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Abated,5,2016,2016,2018,one to two years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Abated,5,2016,2016,2018,two to three years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Abated,5,2016,2016,2019,three to four years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Abated,5,2016,2016,2020,three to four years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Abated,5,2017,2017,2019,one to two years,3
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Abated,5,2017,2017,2019,two to three years,2
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Abated,5,2018,2018,2018,less than one month,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Abated,5,2019,2013,2018,five to six years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Abated,5,2019,2019,2020,one to two years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2013,2013,2013,one to three months,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2013,2013,2014,one to three months,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2013,2013,2014,one to two years,12
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2013,2013,2014,six months to one year,11
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2013,2013,2014,three to six months,3
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2013,2013,2015,one to two years,3
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2013,2013,2015,two to three years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2013,2013,2016,three to four years,3
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2013,2013,2016,two to three years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2013,2013,2017,four to five years,4
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2013,2013,2017,three to four years,3
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2013,2013,2018,five to six years,5
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2013,2013,2018,four to five years,9
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2013,2013,2019,five to six years,16
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2013,2013,2019,six to seven years,28
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2013,2013,2020,six to seven years,10
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2014,2014,2014,six months to one year,10
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2014,2014,2014,three to six months,5
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2014,2014,2015,one to two years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2014,2014,2016,one to two years,6
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2014,2014,2016,two to three years,2
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2014,2014,2017,three to four years,5
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2014,2014,2017,two to three years,4
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2014,2014,2018,four to five years,11
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2014,2014,2018,three to four years,7
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2014,2014,2019,five to six years,18
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2014,2014,2019,four to five years,9
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2014,2014,2020,five to six years,5
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2015,2015,2015,less than one month,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2015,2015,2015,six months to one year,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2015,2015,2016,one to two years,8
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2015,2015,2016,six months to one year,5
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2015,2015,2017,one to two years,7
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2015,2015,2017,two to three years,5
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2015,2015,2018,three to four years,10
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2015,2015,2018,two to three years,9
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2015,2015,2019,four to five years,8
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2015,2015,2019,three to four years,7
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2015,2015,2020,four to five years,3
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2016,2016,2016,six months to one year,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2016,2016,2016,three to six months,2
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2016,2016,2017,one to three months,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2016,2016,2017,one to two years,10
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2016,2016,2017,six months to one year,9
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2016,2016,2017,three to six months,3
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2016,2016,2018,one to two years,12
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2016,2016,2018,two to three years,10
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2016,2016,2019,three to four years,13
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2016,2016,2019,two to three years,10
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2016,2016,2020,three to four years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2017,2017,2017,six months to one year,3
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2017,2017,2017,three to six months,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2017,2017,2018,one to two years,18
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2017,2017,2018,six months to one year,7
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2017,2017,2019,one to two years,7
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2017,2017,2019,two to three years,5
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2017,2017,2020,two to three years,9
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2018,2018,2018,one to three months,8
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2018,2018,2018,six months to one year,2
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2018,2018,2018,three to six months,2
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2018,2018,2019,one to two years,6
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2018,2018,2019,six months to one year,3
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2018,2018,2019,three to six months,5
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2018,2018,2020,one to two years,5
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2018,2018,2020,two to three years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2019,2017,2018,one to two years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2019,2019,2019,one to three months,2
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2019,2019,2019,six months to one year,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2019,2019,2019,three to six months,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2019,2019,2020,six months to one year,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,2019,2019,2020,three to six months,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Adjourned Sine die,11,2017,2017,2019,one to two years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Allowed,31,2014,2014,2018,four to five years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Allowed,31,2016,2016,2016,one to three months,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Allowed,31,2019,2019,2019,less than one month,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Cancelled,64,2016,2016,2016,three to six months,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Cancelled,64,2018,2018,2019,one to three months,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Clubbed in FIR,70,2016,2016,2016,one to three months,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Clubbed in FIR,70,2016,2016,2016,three to six months,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Clubbed in FIR,70,2016,2016,2017,one to three months,1
